country,village,cons_index,treatment_village,treated,household_id
Peru,2010,1.4193716,1,0,2940
Peru,2010,.56328702,1,1,2941
Peru,2010,1.9191555,1,1,2942
Peru,2010,-.27336547,1,1,2953
Peru,2010,-.14647551,1,0,2966
Peru,2010,-.6042496,1,0,2951
Peru,2010,.86279428,1,1,2945
Peru,2010,-1.1651232,1,0,2938
Peru,2010,-.97041458,1,0,2956
Peru,2010,1.2251655,1,1,2959
Peru,2010,1.1909262,1,0,2950
Peru,2010,.46126139,1,0,2946
Peru,2010,.32644096,1,1,2944
Peru,2010,.7192108,1,0,2954
Peru,2010,-.65788049,1,1,2957
Peru,2010,,1,0,2963
Peru,2010,.17895019,1,0,2960
Peru,2010,-.16445175,1,1,2947
Peru,2010,.65954304,1,1,2949
Peru,2010,.54814446,1,0,2955
Peru,2010,-.049380232,1,1,2962
Peru,2010,-.038907062,1,1,2943
Peru,2010,-.062136598,1,0,2939
Peru,2010,-.69073373,1,1,2964
Peru,2010,.76045239,1,1,2965
Peru,2010,.42945477,1,0,2937
Peru,2010,,1,1,2967
Peru,2010,.27304122,1,0,2969
Peru,2011,1.0479782,1,0,2988
Peru,2011,,1,1,2975
Peru,2011,-.11113296,1,1,2987
Peru,2011,-1.3235446,1,0,2979
Peru,2011,.54885358,1,1,2974
Peru,2011,-.61947203,1,1,2985
Peru,2011,-.049665768,1,0,2970
Peru,2011,-.26043922,1,1,2973
Peru,2011,1.4262953,1,1,2984
Peru,2011,-.72029853,1,0,2978
Peru,2011,-.97803777,1,1,2971
Peru,2011,-.34512359,1,0,2986
Peru,2011,2.13151,1,1,2977
Peru,2011,-1.0624212,1,1,2981
Peru,2011,.91262776,1,0,2980
Peru,2011,1.1978929,1,0,2972
Peru,2011,1.2372783,1,0,2976
Peru,2011,1.6112993,1,1,2983
Peru,2011,-.3452687,1,0,2982
Peru,2012,.42248827,1,1,3006
Peru,2012,-.31194955,1,1,3004
Peru,2012,-1.1293876,1,1,2992
Peru,2012,-1.0130095,1,1,3003
Peru,2012,.23657496,1,0,2993
Peru,2012,1.0487598,1,1,3007
Peru,2012,-.42491969,1,0,2991
Peru,2012,.53188866,1,1,2994
Peru,2012,-.90659082,1,0,2998
Peru,2012,1.0796613,1,0,2990
Peru,2012,.6501025,1,0,2995
Peru,2012,-.46787167,1,1,2989
Peru,2012,-.97319257,1,0,2996
Peru,2012,-.6034146,1,0,3001
Peru,2012,-.93731695,1,1,3002
Peru,2012,-.57790327,1,1,2999
Peru,2012,-.88405305,1,1,3000
Peru,2012,.12740155,1,0,2997
Peru,2012,-.36251989,1,0,3005
Peru,2013,,0,0,3019
Peru,2013,.9396556,0,0,3021
Peru,2013,1.6796877,0,0,3016
Peru,2013,-.90770882,0,0,3010
Peru,2013,,0,0,3012
Peru,2013,.32307509,0,0,3014
Peru,2013,.83075362,0,0,3017
Peru,2013,-.98457563,0,0,3011
Peru,2013,-.38710284,0,0,3009
Peru,2013,1.2695619,0,0,3018
Peru,2013,1.0802859,0,0,3015
Peru,2013,-.86102277,0,0,3008
Peru,2013,-1.0562338,0,0,3023
Peru,2013,-1.0124563,0,0,3013
Peru,2013,-1.2403001,0,0,3022
Peru,2013,1.366587,0,0,3020
Peru,2014,-1.3941033,0,0,3037
Peru,2014,1.5069622,0,0,3034
Peru,2014,2.4115126,0,0,3028
Peru,2014,-.38594362,0,0,3038
Peru,2014,.60682857,0,0,3025
Peru,2014,.5750733,0,0,3035
Peru,2014,.9140988,0,0,3036
Peru,2014,2.500268,0,0,3024
Peru,2014,1.4208239,0,0,3041
Peru,2014,-.29518089,0,0,3032
Peru,2014,-.18704823,0,0,3031
Peru,2014,-.20149539,0,0,3040
Peru,2014,.70414054,0,0,3030
Peru,2014,.80393898,0,0,3033
Peru,2014,-.16240475,0,0,3039
Peru,2014,,0,0,3027
Peru,2014,3.0050781,0,0,3029
Peru,2014,-.30329296,0,0,3026
Peru,2015,-.59000528,1,1,3054
Peru,2015,2.4619687,1,0,3051
Peru,2015,.55130738,1,0,3045
Peru,2015,-.24554515,1,1,3042
Peru,2015,-1.0662333,1,0,3053
Peru,2015,.68838537,1,1,3058
Peru,2015,-.82201064,1,1,3044
Peru,2015,.11084142,1,0,3052
Peru,2015,2.6218994,1,1,3049
Peru,2015,-.58566821,1,1,3043
Peru,2015,-.87836635,1,1,3050
Peru,2015,-.015303977,1,1,3046
Peru,2015,-1.2104298,1,0,3048
Peru,2015,-.058158807,1,0,3047
Peru,2015,-.17205313,1,0,3059
Peru,2015,.10934037,1,0,3055
Peru,2015,.94080389,1,1,3056
Peru,2015,.26441282,1,0,3057
Peru,2016,.37553129,1,0,3073
Peru,2016,,1,1,3072
Peru,2016,,1,1,3083
Peru,2016,-1.2721387,1,1,3074
Peru,2016,-.91499358,1,0,3069
Peru,2016,2.7549515,1,0,3096
Peru,2016,.076211266,1,0,3087
Peru,2016,,1,1,3065
Peru,2016,-.1915606,1,1,3061
Peru,2016,,1,1,3062
Peru,2016,-.31680855,1,1,3076
Peru,2016,3.1698225,1,0,3064
Peru,2016,-.88535333,1,0,3090
Peru,2016,-.23760365,1,1,3088
Peru,2016,2.4716301,1,1,3068
Peru,2016,-.85581446,1,0,3097
Peru,2016,.29186013,1,1,3081
Peru,2016,-.69988221,1,1,3092
Peru,2016,1.0868953,1,1,3095
Peru,2016,.15926671,1,0,3085
Peru,2016,.13443854,1,0,3071
Peru,2016,,1,0,3067
Peru,2016,-.72107202,1,0,3063
Peru,2016,,1,1,3086
Peru,2016,.9780044,1,1,3070
Peru,2016,-.87803286,1,1,3084
Peru,2016,.7050944,1,1,3089
Peru,2016,,1,0,3082
Peru,2016,-.13206016,1,0,3080
Peru,2016,,1,0,3094
Peru,2016,-.47208482,1,1,3066
Peru,2016,-.59125054,1,0,3098
Peru,2016,,1,1,3078
Peru,2016,,1,1,3060
Peru,2016,-.51349968,1,0,3077
Peru,2016,.72557861,1,0,3075
Peru,2016,,1,0,3091
Peru,2016,,1,0,3093
Peru,2016,1.1243984,1,1,3079
Peru,2107,.59559548,1,0,3145
Peru,2107,1.313141,1,0,3152
Peru,2107,-.18676306,1,1,3122
Peru,2107,,1,0,3141
Peru,2107,-.84332484,1,0,3132
Peru,2107,1.2727671,1,1,3137
Peru,2107,-.85996687,1,1,3110
Peru,2107,.2804991,1,0,3136
Peru,2107,.80831039,1,1,3099
Peru,2107,-.59069979,1,0,3154
Peru,2107,.16390251,1,1,3119
Peru,2107,.1661651,1,1,3129
Peru,2107,.78511614,1,1,3130
Peru,2107,.43037048,1,0,3148
Peru,2107,1.2083049,1,0,3114
Peru,2107,-.53858352,1,1,3106
Peru,2107,-.99968046,1,0,3109
Peru,2107,-.3588261,1,1,3108
Peru,2107,.168869,1,1,3104
Peru,2107,-.9196896,1,0,3103
Peru,2107,-.66535825,1,1,3126
Peru,2107,-1.2034358,1,0,3117
Peru,2107,1.4845965,1,1,3101
Peru,2107,-.15031053,1,1,3107
Peru,2107,.84053123,1,1,3143
Peru,2107,.056572597,1,0,3139
Peru,2107,-1.1950905,1,0,3120
Peru,2107,.96522236,1,0,3149
Peru,2107,.12510462,1,1,3133
Peru,2107,-.40642342,1,1,3125
Peru,2107,-.6202718,1,1,3124
Peru,2107,-.64685839,1,0,3150
Peru,2107,.39731508,1,0,3113
Peru,2107,3.0686653,1,1,3140
Peru,2107,-1.2055292,1,1,3127
Peru,2107,1.1642754,1,1,3128
Peru,2107,-.99788052,1,1,3146
Peru,2107,-.61806065,1,0,3100
Peru,2107,-.28295854,1,1,3115
Peru,2107,-1.0052959,1,1,3153
Peru,2107,.84036624,1,1,3102
Peru,2107,,1,1,3118
Peru,2107,-.20688894,1,1,3138
Peru,2107,.24906658,1,1,3131
Peru,2107,,1,0,3144
Peru,2107,,1,0,3147
Peru,2107,.49554059,1,0,3142
Peru,2107,.77917552,1,0,3121
Peru,2107,.29374918,1,1,3135
Peru,2107,1.8110237,1,0,3151
Peru,2107,,1,0,3123
Peru,2107,,1,1,3134
Peru,2107,.87562996,1,0,3112
Peru,2107,-.36130673,1,0,3116
Peru,2107,-.58759195,1,0,3111
Peru,2107,,1,0,3105
Peru,2108,.71828049,0,0,3160
Peru,2108,-.75096959,0,0,3170
Peru,2108,-.90137827,0,0,3177
Peru,2108,1.1902019,0,0,3175
Peru,2108,-.44989398,0,0,3169
Peru,2108,-.65292859,0,0,3163
Peru,2108,1.6661921,0,0,3174
Peru,2108,,0,0,3178
Peru,2108,-.37115544,0,0,3165
Peru,2108,-.23503782,0,0,3172
Peru,2108,-1.0150583,0,0,3179
Peru,2108,-.81683266,0,0,3180
Peru,2108,-.47920793,0,0,3161
Peru,2108,-1.151039,0,0,3155
Peru,2108,-.59238541,0,0,3168
Peru,2108,1.1442499,0,0,3159
Peru,2108,1.7619764,0,0,3176
Peru,2108,-1.1473329,0,0,3156
Peru,2108,1.3694293,0,0,3164
Peru,2108,-.60269535,0,0,3157
Peru,2108,-.73302835,0,0,3162
Peru,2108,.52246058,0,0,3166
Peru,2108,.080312304,0,0,3167
Peru,2108,-.29572412,0,0,3173
Peru,2108,-.053088754,0,0,3171
Peru,2108,-.56908506,0,0,3158
Peru,2607,.52512944,0,0,3182
Peru,2607,.071163796,0,0,3189
Peru,2607,.79418945,0,0,3187
Peru,2607,-.99148929,0,0,3184
Peru,2607,-.35252663,0,0,3181
Peru,2607,-.80891728,0,0,3186
Peru,2607,-1.3598765,0,0,3188
Peru,2607,,0,0,3185
Peru,2607,.78975928,0,0,3183
Peru,2608,.08679612,0,0,3197
Peru,2608,-.1278805,0,0,3214
Peru,2608,-.38989609,0,0,3207
Peru,2608,-.7799055,0,0,3213
Peru,2608,-.662063,0,0,3212
Peru,2608,-.44861296,0,0,3203
Peru,2608,-.1736064,0,0,3218
Peru,2608,-1.3543024,0,0,3219
Peru,2608,-.74935007,0,0,3220
Peru,2608,.61133045,0,0,3198
Peru,2608,-.33909437,0,0,3191
Peru,2608,.56553137,0,0,3199
Peru,2608,,0,0,3221
Peru,2608,-1.0853164,0,0,3201
Peru,2608,-1.2812809,0,0,3210
Peru,2608,-.93980944,0,0,3211
Peru,2608,1.1733094,0,0,3195
Peru,2608,.12155603,0,0,3223
Peru,2608,-1.1534313,0,0,3222
Peru,2608,-1.2637706,0,0,3216
Peru,2608,-.79936218,0,0,3193
Peru,2608,-.59655541,0,0,3190
Peru,2608,-.45337352,0,0,3206
Peru,2608,-.51891392,0,0,3204
Peru,2608,-.046364043,0,0,3217
Peru,2608,-.71838021,0,0,3209
Peru,2608,-.69590372,0,0,3208
Peru,2608,-1.2177737,0,0,3194
Peru,2608,.62276739,0,0,3192
Peru,2608,-.28508109,0,0,3196
Peru,2608,-.40262455,0,0,3215
Peru,2608,.2433407,0,0,3202
Peru,2608,-.51280874,0,0,3205
Peru,2608,-.073165841,0,0,3200
Peru,2609,-1.2656034,0,0,3232
Peru,2609,,0,0,3262
Peru,2609,-.53130847,0,0,3238
Peru,2609,1.2922901,0,0,3245
Peru,2609,-.6412667,0,0,3247
Peru,2609,-.85220557,0,0,3227
Peru,2609,-.27756265,0,0,3243
Peru,2609,-.16174875,0,0,3249
Peru,2609,-.6436013,0,0,3261
Peru,2609,.29908401,0,0,3239
Peru,2609,,0,0,3235
Peru,2609,-.35614389,0,0,3248
Peru,2609,.6663478,0,0,3244
Peru,2609,-.64806449,0,0,3229
Peru,2609,.73656267,0,0,3256
Peru,2609,.12149893,0,0,3259
Peru,2609,.12244029,0,0,3234
Peru,2609,-.97879964,0,0,3255
Peru,2609,-.92083621,0,0,3252
Peru,2609,.016560286,0,0,3258
Peru,2609,-.41176331,0,0,3228
Peru,2609,-.80538839,0,0,3233
Peru,2609,,0,0,3224
Peru,2609,.030175427,0,0,3251
Peru,2609,.11781679,0,0,3246
Peru,2609,.82278073,0,0,3226
Peru,2609,.24899609,0,0,3257
Peru,2609,.32319525,0,0,3253
Peru,2609,1.6118985,0,0,3250
Peru,2609,.17776595,0,0,3237
Peru,2609,-.20252983,0,0,3240
Peru,2609,-.53947228,0,0,3260
Peru,2609,.018864987,0,0,3241
Peru,2609,1.1357458,0,0,3225
Peru,2609,-.4407891,0,0,3230
Peru,2609,.83049506,0,0,3231
Peru,2609,-.62007368,0,0,3236
Peru,2609,1.5214341,0,0,3242
Peru,2609,-.63812888,0,0,3254
Peru,2610,-.33824554,1,1,3266
Peru,2610,.42355216,1,1,3291
Peru,2610,,1,0,3292
Peru,2610,-.2503528,1,0,3267
Peru,2610,,1,0,3304
Peru,2610,.67062992,1,0,3285
Peru,2610,.070175633,1,1,3287
Peru,2610,-1.2995477,1,0,3281
Peru,2610,-.67478216,1,1,3265
Peru,2610,,1,1,3279
Peru,2610,-.047639914,1,1,3295
Peru,2610,.026140889,1,1,3263
Peru,2610,.38683775,1,0,3270
Peru,2610,-.0075518815,1,1,3264
Peru,2610,2.706372,1,1,3269
Peru,2610,-.5564748,1,0,3273
Peru,2610,-.20541771,1,0,3302
Peru,2610,-.08087565,1,1,3293
Peru,2610,-1.2282417,1,0,3286
Peru,2610,-.37154335,1,1,3277
Peru,2610,1.1115766,1,1,3299
Peru,2610,-.56714344,1,1,3300
Peru,2610,-.19585446,1,0,3284
Peru,2610,.074349865,1,0,3305
Peru,2610,1.8036685,1,0,3282
Peru,2610,,1,1,3301
Peru,2610,,1,1,3272
Peru,2610,.46767309,1,1,3294
Peru,2610,,1,0,3271
Peru,2610,-.35547704,1,1,3276
Peru,2610,.4521389,1,1,3288
Peru,2610,3.1358089,1,0,3289
Peru,2610,.37936416,1,1,3275
Peru,2610,.64873552,1,0,3278
Peru,2610,-.34198233,1,0,3274
Peru,2610,4.3749161,1,0,3303
Peru,2610,.73392349,1,1,3297
Peru,2610,,1,0,3290
Peru,2610,-.71281725,1,1,3280
Peru,2610,-.54818726,1,1,3283
Peru,2610,,1,1,3298
Peru,2610,-.20154709,1,0,3296
Peru,2610,1.3430694,1,0,3268
Peru,2611,,1,1,3331
Peru,2611,4.7751956,1,1,3336
Peru,2611,1.494445,1,1,3317
Peru,2611,1.1261979,1,1,3318
Peru,2611,-.5757426,1,1,3320
Peru,2611,3.4057105,1,1,3310
Peru,2611,-.31283996,1,1,3312
Peru,2611,.44645911,1,0,3324
Peru,2611,-.65484679,1,0,3330
Peru,2611,-.027110128,1,0,3319
Peru,2611,.7563374,1,0,3327
Peru,2611,-.059012342,1,0,3321
Peru,2611,-.98690039,1,0,3316
Peru,2611,-.018619437,1,0,3326
Peru,2611,-.11605049,1,1,3328
Peru,2611,2.191612,1,0,3309
Peru,2611,-.71645653,1,1,3332
Peru,2611,,1,0,3314
Peru,2611,-.38994735,1,1,3322
Peru,2611,.37368995,1,1,3325
Peru,2611,.52736366,1,1,3311
Peru,2611,.47591221,1,0,3323
Peru,2611,-.052551661,1,0,3334
Peru,2611,-.31905776,1,0,3329
Peru,2611,-1.2697846,1,0,3308
Peru,2611,.38654429,1,1,3307
Peru,2611,1.7106289,1,1,3306
Peru,2611,4.8436222,1,0,3333
Peru,2611,1.6768324,1,0,3335
Peru,2611,1.1116256,1,0,3315
Peru,2611,-.33057702,1,1,3313
Peru,2612,.084223047,0,0,3337
Peru,2612,-.10861664,0,0,3344
Peru,2612,.23146334,0,0,3340
Peru,2612,,0,0,3339
Peru,2612,.66893065,0,0,3338
Peru,2612,-.53662729,0,0,3342
Peru,2612,-.74879915,0,0,3346
Peru,2612,-.99545157,0,0,3343
Peru,2612,-.63093096,0,0,3345
Peru,2612,-.20452496,0,0,3341
Peru,2613,-1.1618443,1,0,3360
Peru,2613,-.31899217,1,1,3361
Peru,2613,-.94626552,1,1,3349
Peru,2613,.58134258,1,1,3348
Peru,2613,-.60724241,1,1,3359
Peru,2613,-.64511943,1,0,3354
Peru,2613,.25781894,1,0,3350
Peru,2613,.67101634,1,0,3363
Peru,2613,-.69514018,1,0,3351
Peru,2613,-1.1446776,1,1,3365
Peru,2613,.32503045,1,1,3356
Peru,2613,-.92248517,1,0,3364
Peru,2613,-.88336629,1,1,3353
Peru,2613,,1,1,3355
Peru,2613,.32994437,1,1,3358
Peru,2613,-.33321252,1,0,3352
Peru,2613,-.52524114,1,0,3357
Peru,2613,-.19203407,1,1,3347
Peru,2613,-1.0933568,1,0,3362
Peru,2613,-.22708242,1,0,3366
Peru,2614,4.5725937,0,0,3378
Peru,2614,-.74742067,0,0,3369
Peru,2614,-.91320002,0,0,3377
Peru,2614,.52657008,0,0,3371
Peru,2614,1.136494,0,0,3370
Peru,2614,-.15008138,0,0,3376
Peru,2614,.26189396,0,0,3379
Peru,2614,1.3403746,0,0,3373
Peru,2614,-.24655807,0,0,3367
Peru,2614,-.3416124,0,0,3368
Peru,2614,-.47409785,0,0,3375
Peru,2614,-.45539629,0,0,3372
Peru,2614,-.86791444,0,0,3374
Peru,2615,1.7940687,0,0,3389
Peru,2615,1.3662505,0,0,3383
Peru,2615,.78953755,0,0,3385
Peru,2615,.09003333,0,0,3382
Peru,2615,.32146001,0,0,3388
Peru,2615,.12876777,0,0,3381
Peru,2615,-.95458716,0,0,3384
Peru,2615,-.07482484,0,0,3386
Peru,2615,-1.2525862,0,0,3380
Peru,2615,3.877707,0,0,3387
Peru,2616,-.48978439,0,0,3396
Peru,2616,-.83335811,0,0,3397
Peru,2616,-.56552565,0,0,3394
Peru,2616,-.15632521,0,0,3392
Peru,2616,,0,0,3398
Peru,2616,-.32720906,0,0,3390
Peru,2616,-.61438751,0,0,3395
Peru,2616,-.73957253,0,0,3399
Peru,2616,-.048875846,0,0,3393
Peru,2616,.37581629,0,0,3391
Peru,2617,,1,0,3405
Peru,2617,-.20112114,1,1,3403
Peru,2617,-.71681446,1,0,3404
Peru,2617,1.0628848,1,1,3402
Peru,2617,-.86279976,1,1,3407
Peru,2617,-1.191774,1,0,3406
Peru,2617,-.68268985,1,1,3401
Peru,2617,-.30509979,1,1,3400
Peru,2707,-.70192689,0,0,3408
Peru,2707,-1.3404869,0,0,3412
Peru,2707,-.98566431,0,0,3411
Peru,2707,-.24127892,0,0,3413
Peru,2707,-.1805561,0,0,3414
Peru,2707,1.6425552,0,0,3410
Peru,2707,,0,0,3409
Peru,2708,,1,0,3417
Peru,2708,,1,0,3415
Peru,2708,.67280871,1,1,3421
Peru,2708,-.53385913,1,0,3431
Peru,2708,-.1157355,1,0,3420
Peru,2708,-.9143247,1,1,3429
Peru,2708,-.66979653,1,1,3418
Peru,2708,-.14337583,1,1,3419
Peru,2708,-.30059594,1,0,3416
Peru,2708,-.19331735,1,1,3427
Peru,2708,-1.1167288,1,1,3425
Peru,2708,.46212214,1,0,3424
Peru,2708,-.28526378,1,0,3422
Peru,2708,-.052506842,1,1,3426
Peru,2708,.052339811,1,0,3423
Peru,2708,.25292474,1,1,3430
Peru,2708,-.57699484,1,0,3428
Peru,2709,1.0626009,0,0,3439
Peru,2709,-.44331473,0,0,3437
Peru,2709,-1.0087339,0,0,3435
Peru,2709,2.6525035,0,0,3440
Peru,2709,,0,0,3432
Peru,2709,-.21143365,0,0,3442
Peru,2709,-.81108934,0,0,3434
Peru,2709,-.10501312,0,0,3438
Peru,2709,-.1489763,0,0,3433
Peru,2709,-.087704994,0,0,3436
Peru,2709,.39936733,0,0,3441
Peru,2710,-.79626054,0,0,3448
Peru,2710,,0,0,3444
Peru,2710,-.078154936,0,0,3454
Peru,2710,.26439059,0,0,3452
Peru,2710,.37831834,0,0,3451
Peru,2710,.20499605,0,0,3458
Peru,2710,-.51905978,0,0,3456
Peru,2710,.28957802,0,0,3455
Peru,2710,-.2610392,0,0,3447
Peru,2710,,0,0,3445
Peru,2710,.57638389,0,0,3459
Peru,2710,-1.0937159,0,0,3464
Peru,2710,.65037322,0,0,3449
Peru,2710,,0,0,3450
Peru,2710,1.5146699,0,0,3453
Peru,2710,2.1604059,0,0,3462
Peru,2710,1.1263744,0,0,3465
Peru,2710,1.0554667,0,0,3446
Peru,2710,,0,0,3460
Peru,2710,-.29974115,0,0,3443
Peru,2710,-.24510998,0,0,3457
Peru,2710,-.46058291,0,0,3461
Peru,2710,.49206701,0,0,3463
Peru,2711,.60392374,0,0,3470
Peru,2711,-.59821904,0,0,3472
Peru,2711,-.91028881,0,0,3473
Peru,2711,.096752256,0,0,3466
Peru,2711,-.068198614,0,0,3471
Peru,2711,-.38279027,0,0,3474
Peru,2711,,0,0,3468
Peru,2711,.073923372,0,0,3469
Peru,2711,-.18752533,0,0,3467
Peru,2712,-.56731999,1,0,3477
Peru,2712,-1.3178369,1,0,3487
Peru,2712,,1,1,3480
Peru,2712,-.62175119,1,1,3483
Peru,2712,.026624853,1,0,3488
Peru,2712,-1.374668,1,0,3486
Peru,2712,-1.1191877,1,1,3475
Peru,2712,-.58836418,1,1,3478
Peru,2712,-.80794108,1,1,3476
Peru,2712,-.9125067,1,1,3485
Peru,2712,-.82331932,1,0,3481
Peru,2712,1.0008414,1,0,3484
Peru,2712,-.13963568,1,1,3482
Peru,2712,-.77934647,1,1,3479
Peru,2713,-.54310703,1,0,3491
Peru,2713,,1,1,3494
Peru,2713,-.27661407,1,1,3505
Peru,2713,1.1812721,1,1,3506
Peru,2713,,1,0,3497
Peru,2713,-.59603071,1,1,3500
Peru,2713,-.47277156,1,0,3502
Peru,2713,.17060842,1,1,3503
Peru,2713,,1,0,3499
Peru,2713,.32885754,1,1,3496
Peru,2713,.75349838,1,0,3501
Peru,2713,-.55585945,1,1,3490
Peru,2713,-.97345513,1,0,3504
Peru,2713,-1.2057239,1,0,3489
Peru,2713,1.6614876,1,0,3495
Peru,2713,-.050269004,1,1,3492
Peru,2713,-.12573664,1,0,3507
Peru,2713,-.71822399,1,1,3498
Peru,2713,.031862795,1,1,3493
Peru,2714,4.173193,0,0,3508
Peru,2714,1.5755409,0,0,3513
Peru,2714,-.75991875,0,0,3510
Peru,2714,2.8890886,0,0,3511
Peru,2714,-1.3986125,0,0,3509
Peru,2714,,0,0,3512
Peru,2807,-.26311514,0,0,3520
Peru,2807,1.6905193,0,0,3517
Peru,2807,,0,0,3514
Peru,2807,1.6535916,0,0,3515
Peru,2807,.1183819,0,0,3519
Peru,2807,,0,0,3518
Peru,2807,-.23829147,0,0,3516
Peru,2808,-.27374589,0,0,3533
Peru,2808,-.80941439,0,0,3531
Peru,2808,1.6247927,0,0,3524
Peru,2808,-.94119215,0,0,3522
Peru,2808,.32743564,0,0,3526
Peru,2808,1.5585389,0,0,3536
Peru,2808,1.1216531,0,0,3534
Peru,2808,-1.1324114,0,0,3528
Peru,2808,.43636021,0,0,3535
Peru,2808,.083392471,0,0,3525
Peru,2808,-.67038685,0,0,3521
Peru,2808,-.54902864,0,0,3530
Peru,2808,.22726092,0,0,3532
Peru,2808,-.94478506,0,0,3523
Peru,2808,-.99780595,0,0,3537
Peru,2808,-1.3369083,0,0,3527
Peru,2808,.34493586,0,0,3529
Peru,2809,.47912231,1,1,3565
Peru,2809,.27057567,1,0,3541
Peru,2809,-.27681249,1,0,3552
Peru,2809,-.027196148,1,0,3566
Peru,2809,-.50165629,1,1,3544
Peru,2809,-.93846112,1,1,3559
Peru,2809,,1,0,3562
Peru,2809,.14494008,1,1,3556
Peru,2809,-.77612805,1,1,3551
Peru,2809,-.30286431,1,0,3548
Peru,2809,-.90719527,1,1,3558
Peru,2809,-.44503066,1,0,3553
Peru,2809,-.10455915,1,1,3561
Peru,2809,.16145612,1,1,3554
Peru,2809,-.22697344,1,1,3542
Peru,2809,3.3176067,1,0,3560
Peru,2809,-.042957682,1,1,3546
Peru,2809,-.56712282,1,0,3539
Peru,2809,.53697515,1,1,3540
Peru,2809,2.2415636,1,1,3545
Peru,2809,-.19939004,1,0,3547
Peru,2809,.41328734,1,0,3538
Peru,2809,.21572368,1,1,3563
Peru,2809,.1047841,1,0,3564
Peru,2809,-.10661645,1,0,3543
Peru,2809,-.73002315,1,0,3549
Peru,2809,3.0332086,1,0,3572
Peru,2809,3.1109083,1,0,3567
Peru,2809,-.48820707,1,0,3555
Peru,2809,1.6754929,1,0,3568
Peru,2809,5.3363824,1,1,3550
Peru,2809,-.41559887,1,0,3573
Peru,2809,1.697884,1,1,3569
Peru,2809,-.41984221,1,1,3557
Peru,2809,.058063526,1,1,3570
Peru,2809,-.7624597,1,1,3571
Peru,2810,-1.1004359,0,0,3581
Peru,2810,-1.1238048,0,0,3576
Peru,2810,.29617026,0,0,3574
Peru,2810,,0,0,3578
Peru,2810,.16419436,0,0,3580
Peru,2810,-.043521885,0,0,3575
Peru,2810,-.13950521,0,0,3577
Peru,2810,-.39967287,0,0,3579
Peru,2907,-.20397359,1,0,3582
Peru,2907,,1,0,3641
Peru,2907,-.6202054,1,0,3591
Peru,2907,.95469737,1,1,3654
Peru,2907,1.7032534,1,0,3661
Peru,2907,-.51519513,1,0,3594
Peru,2907,-.26021838,1,1,3597
Peru,2907,-.052417025,1,1,3603
Peru,2907,.45543268,1,0,3605
Peru,2907,1.1402799,1,0,3608
Peru,2907,-1.6385734,1,0,3630
Peru,2907,,1,1,3609
Peru,2907,-1.1790075,1,0,3627
Peru,2907,-.27092251,1,0,3610
Peru,2907,-.34255457,1,1,3593
Peru,2907,-1.1229615,1,1,3613
Peru,2907,-.73311508,1,1,3642
Peru,2907,-1.2376546,1,0,3588
Peru,2907,.33563176,1,1,3624
Peru,2907,-.84580237,1,1,3620
Peru,2907,-1.1217687,1,1,3619
Peru,2907,-.12393885,1,0,3586
Peru,2907,-.638852,1,0,3636
Peru,2907,,1,1,3589
Peru,2907,.51821733,1,0,3637
Peru,2907,-.44037065,1,0,3634
Peru,2907,-.60627908,1,1,3601
Peru,2907,-1.2831542,1,0,3648
Peru,2907,-.95362115,1,1,3655
Peru,2907,1.1288493,1,0,3649
Peru,2907,-1.1215762,1,0,3635
Peru,2907,-.53291565,1,0,3656
Peru,2907,-.84807616,1,1,3640
Peru,2907,-.73813814,1,0,3650
Peru,2907,.13366741,1,0,3658
Peru,2907,.51431453,1,1,3651
Peru,2907,-.45792013,1,1,3643
Peru,2907,,1,1,3614
Peru,2907,.065955855,1,0,3659
Peru,2907,-.9691928,1,0,3611
Peru,2907,-1.2227474,1,1,3585
Peru,2907,-.94834107,1,0,3622
Peru,2907,1.0028636,1,1,3626
Peru,2907,-.55846959,1,1,3631
Peru,2907,-.17346454,1,1,3604
Peru,2907,-.3643091,1,1,3606
Peru,2907,-.31532431,1,1,3646
Peru,2907,-.94718295,1,1,3598
Peru,2907,-.28988856,1,0,3602
Peru,2907,5.963378,1,0,3645
Peru,2907,-.038529903,1,1,3632
Peru,2907,.43192789,1,0,3616
Peru,2907,,1,1,3633
Peru,2907,,1,1,3653
Peru,2907,,1,1,3584
Peru,2907,-.79253656,1,1,3590
Peru,2907,-.75182593,1,0,3617
Peru,2907,-1.3180016,1,0,3587
Peru,2907,-1.166238,1,1,3596
Peru,2907,-.12542725,1,1,3595
Peru,2907,-1.2218531,1,0,3583
Peru,2907,-.30598623,1,0,3639
Peru,2907,-1.1545061,1,1,3662
Peru,2907,-.55643773,1,1,3592
Peru,2907,-.16389532,1,1,3615
Peru,2907,-1.1492658,1,0,3621
Peru,2907,-.26759893,1,1,3629
Peru,2907,.18990426,1,1,3657
Peru,2907,.04690326,1,1,3607
Peru,2907,-.31201535,1,0,3612
Peru,2907,-.27109709,1,0,3644
Peru,2907,.64102411,1,0,3660
Peru,2907,-.57897586,1,1,3628
Peru,2907,.023838175,1,1,3647
Peru,2907,-.5826441,1,0,3625
Peru,2907,,1,0,3599
Peru,2907,-.091345027,1,0,3600
Peru,2907,-.96416783,1,0,3638
Peru,2907,-.70322108,1,1,3652
Peru,2907,-.31621596,1,1,3623
Peru,2907,-1.0921481,1,1,3618
Peru,2908,-1.2667401,0,0,3682
